artist_id,artist_name,genres,folowers,popularity
2TdEIqWbLnZZHYRDWvVj67,Battle Tapes,['la indie'],51508,43
5Rr15NSbi1Xjno1AEP9u21,Dan Croll,['shimmer pop'],113547,41
4OGaqX9fiW4i1AWQIt5CPo,Tony Castles,[],3808,26
5ffMSKGQRhetAjBjEgkRun,DJ Mehdi,['filter house'],49213,37
3sjtmLaxBX2uQypDRE3IlN,Nite Jewel,"['art pop', 'chillwave']",30133,30
57anmI1X2hXWPrNagFdzZr,YACHT,"['ai', 'alternative dance', 'chillwave', 'dance-punk', 'indietronica', 'neo-synthpop', 'new rave']",104738,37
40axc1GOR5BCEmC9QfI4Ej,The C90s,['nu disco'],10456,31
6fLrPFLWLSCrp7gcTZXcKb,Twin Shadow,"['indietronica', 'metropopolis']",206853,46
3Qy1IxDSU8SLpUUOfbOpxM,The Chain Gang Of 1974,['shimmer pop'],67163,46
6O4EGCCb6DoIiR6B1QCQgp,Toro y Moi,"['chillwave', 'hypnagogic pop', 'indie soul', 'indietronica']",750473,60
0Z5pcmXDCKTrFWLnDChC37,Miami Horror,"['alternative dance', 'australian dance', 'australian electropop', 'electroclash', 'filter house', 'indietronica', 'neo-synthpop', 'nu disco']",260179,53
2kwaccOo07oL6joEC5Kc2X,Favored Nations,[],21532,42
5qnkr4yiMJnEvxZm3IFTkZ,The Ruby Suns,"['auckland indie', 'nz indie']",7542,18
3W9UldYu0xJcaOAw2SUTDI,Panama,"['australian indie', 'indietronica', 'nu disco', 'shimmer pop']",116188,57
1mmehjf7eHA10uHMisZGJg,!!!,"['alternative dance', 'dance rock', 'dance-punk', 'electronica', 'neo-synthpop', 'new rave', 'sacramento indie']",158564,38
4hiLNlqr4vQdiuo1aQKSXS,Niki & The Dove,"['indietronica', 'metropopolis', 'swedish electropop', 'swedish indie pop', 'swedish synthpop']",84218,42
37uLId6Z5ZXCx19vuruvv5,Hot Chip,"['alternative dance', 'dance rock', 'electronica', 'indie rock', 'indietronica', 'neo-synthpop', 'new rave']",673070,51
2Vhc7Y0Kc6HzMC6glKM4h6,Holy Ghost!,"['alternative dance', 'chillwave', 'dance-punk', 'electrofox', 'filter house', 'indietronica', 'neo-synthpop', 'new rave', 'nu disco']",104370,36
12xZ7DClYP3wdFwF8NuSl5,Chrisnxtdoor,[],14343,31
6Tyzp9KzpiZ04DABQoedps,Little Dragon,"['art pop', 'chillwave', 'downtempo', 'electronica', 'gothenburg indie', 'indie soul', 'indietronica', 'neo-synthpop', 'swedish electropop', 'swedish synthpop', 'trip hop']",677677,59
4T7v6mIRvUB3AEORZRzWUy,Kauf,[],18313,35
0KydPQPUUoTNhmiHKOg5Er,Neon Indian,"['chillwave', 'denton tx indie', 'hypnagogic pop', 'indietronica', 'neo-synthpop']",321046,45
2uYWxilOVlUdk4oV9DvwqK,Mitski,"['brooklyn indie', 'pov: indie']",7102244,84
4EENT7N7rCBwrddM3s0vFS,Cut Copy,"['alternative dance', 'australian dance', 'australian electropop', 'electronic rock', 'electronica', 'indietronica', 'neo-synthpop']",324180,46
3tRpfIc1rrKhcQ0501yzL5,Age of Consent,[],4807,26
6FfjnGXMhxSsJTuGLWBDth,HEALTH,"['grave wave', 'metropopolis', 'noise pop', 'noise rock']",239314,58
5nkYRuiIHg2xXHFC8bfosJ,ItaloBrothers,"['hands up', 'italo dance']",381516,60
50OApTJurDusIo9dGTqSU4,Lilly Wood and The Prick,"['french indie pop', 'french rock']",241638,62
5ivCbtrcD5N4rD337xIb2z,MisterWives,"['indie poptimism', 'modern rock', 'nyc pop', 'shimmer pop']",438142,53
4X0v8sFoDZ6rIfkeOeVm2i,Seinabo Sey,"['swedish electropop', 'swedish soul']",178977,52
6zGCrS2y63IEUJfyn9Bpuc,TEEMID,['new french touch'],34407,54
1b4DN8Vj0dnj5cceMFsRYN,Dante Klein,"['deep tropical house', 'pop edm']",32342,45
6yTYR09WCvsgdnurDW4WQo,DJ Antoine,"['nordic house', 'pop house']",460733,61
2t1vHqFELDwweQWM6JYxHG,Kelvin Jones,['uk pop'],53211,52
2QuZOSNeiMHWENd3QvBAmw,A.M.T,['gamecore'],738,10
1Q50Y9cXWlkNEG6gJfUP1e,DEAMN,['pop edm'],72678,43
22lnnGKlaDxk8sfzCNRJuA,Diviners,['gaming edm'],76855,47
1Scgsh0w18GXeuI0VQxUWE,FF5,['christian pop'],5355,18
64kJmYlYPeykl8UgCGLbFp,AtellaGali,[],7417,31
3q2dSq7VZnj8TmoJUyRm40,Cat Dealers,['brazilian edm'],541074,57
1X6dfPmF8f5C5EW3WIGfvm,SJUR,['scandipop'],29262,33
6YxrfNCKBcQlbITpmDLErL,Xuitcasecity,['indie pop rap'],106786,45
0pt7PX4Hftlg8mV1ySU84Q,CVBZ,['dark r&b'],98305,51
6vXTefBL93Dj5IqAWq6OTv,French Montana,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",5304814,76
0id62QV2SZZfvBn9xpmuCl,Aloe Blacc,"['pop soul', 'r&b']",700306,64
137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",10820592,80
6XyY86QOPPrYVGvF9ch6wz,Linkin Park,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",24758609,85
6l3HvQ5sa6mXTsMTB19rO5,J. Cole,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",22753683,86
34v5MVKeQnIo0CWYMbbrPf,John Newman,['dance pop'],713415,68
0Tob4H0FLtEONHU1MjpUEp,Tinie Tempah,"['dance pop', 'grime', 'pop rap']",827322,63
6nxWCVXbOlEVRexSbLsTer,Flume,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm', 'indietronica']",2418574,72
4vxaQs6vK54nK89J1VtLex,PUBLIC,['indie rockism'],219285,57
6d4jrmreCmsenscuieJERc,The Band CAMINO,"['hopebeat', 'pov: indie']",385220,59
0ZxZlO7oWCSYMXhehpyMvE,COIN,['pov: indie'],635647,60
22LWBhZGE9ycuFtLV6jJYG,Lost Stars,[],27165,40
2Vvj76fff5uAw10W1sW54W,The Wldlfe,"['hopebeat', 'indy indie']",95372,43
4xnihxcoXWK3UqryOSnbw5,Sasha Alex Sloan,['alt z'],1433476,68
7wg1qvie3KqDNQbAkTdbX0,Louis The Child,"['edm', 'electropop', 'indie poptimism']",470834,59
636Zdq45wjoYRFToU0t3Gb,XY&O,['indie poptimism'],20569,27
16nIjFM97UOhihhYgQPJM1,Cheerleader Roadkill,[],9066,29
33AmW9RUE2dzNGXVVOS7QZ,Romance and Rebellion,[],1811,3
7FsRH5bw8iWpSbMX1G7xf1,Joan Sebastian,"['banda', 'grupera', 'musica mexicana', 'norteno', 'ranchera']",9507193,76
7cYEt1pqMgXJdq00hAwVpT,Chase Atlantic,['alternative r&b'],6750772,79
5DK8eK7fjvRsziXzyr3sFA,Moon Taxi,"['indie poptimism', 'modern alternative rock']",182067,48
0d4OObbLXdSSO2suAeC4jk,Night Cap,[],29655,37
4vafVn0i4Iy3otuGe5YWvQ,Cuva,[],1685,14
5WLsGgfxV206tL7KD41Ft1,Pacific,['lo-fi cover'],46554,44
7vfaVGgOiwymvF6YSTyxnF,No Coast,[],490,1
4KVtqYwtiEQ6jrGAfH8tIt,Brad Blackburn,[],1081,10
19Y9Rm9cjO0BvcP6Yode9i,Moonfall,[],5092,28
1btWGBz4Uu1HozTwb2Lm8A,Hippo Campus,"['minneapolis indie', 'modern rock', 'pov: indie']",620466,58
5JMLG56F1X5mFmWNmS0iAp,Chelsea Cutler,['alt z'],702432,66
0YEY41EVT9qE1IdDDDyF9q,Theo Kandel,[],12625,32
2xe8IXgCTpwHE3eA9hTs4n,BANKS,"['art pop', 'electropop', 'indie poptimism', 'indietronica', 'shimmer pop']",1046062,57
3kVUvbeRdcrqQ3oHk5hPdx,GROUPLOVE,"['indie rock', 'la indie', 'modern alternative rock', 'modern rock', 'pov: indie']",1153248,65
3Qm7LdPK4sWrYinueoqiyW,Valley Girl,[],1640,17
6xdRb2GypJ7DqnWAI2mHGn,MUNA,"['indie pop', 'indie poptimism', 'la pop', 'metropopolis']",367946,58
61S3sxQmhkhY98mvdrReTk,The Made and The Born,[],524,2
721T2PETMLaAkijbYu05VD,Junge Junge,['tropical house'],66285,43
2QsynagSdAqZj3U9HgDzjD,Bob Marley & The Wailers,"['reggae', 'roots reggae']",11918765,83
0lzV2CiahHRiGd6qpADtPS,James Hersey,[],53967,44
3836OTICMPjhTMMcpPw4EC,Broiler,"['nordic house', 'norwegian hip hop', 'norwegian pop', 'russelater']",172286,65
1RPZu5nxPrakSD5NumbgSn,Lea Rue,"['belgian edm', 'belgian pop']",12207,34
2zsS9Zxwyp0jgJjYPIHZMd,Yelhigh,[],181,14
4BxCuXFJrSWGi1KHcVqaU4,Kodaline,"['irish pop', 'modern rock']",3009451,68
2txHhyCwHjUEpJjWrEyqyX,Tom Odell,['chill pop'],3706889,76
7D5oTJSXSHf51auG0106CQ,Benjamin Francis Leftwich,"['acoustic pop', 'indie anthem-folk', 'indie folk', 'york indie']",312008,48
79JJCxCCfJ8HufX6w8q2k4,Damien Jurado,"['chamber pop', 'stomp and holler']",184000,49
0CRFTlHrIHedPTQFqUYAXN,Santa Madero,"['indie rock peruano', 'peruvian indie']",14252,31
2CpLIMBoE2ZzyY3ZBCRZ7j,BUNT.,['stutter house'],138737,65
3WOOglGBDGvr6c2WBeMAWn,Urban Cone,['swedish indie pop'],66624,39
3dz0NnIZhtKKeXZxLOxCam,Porter Robinson,"['complextro', 'edm', 'electro house', 'pop dance', 'progressive electro house']",1097995,59
5cBeFQv3kBVP8o15CmPTKb,Tez Cadey,"['deep tropical house', 'new french touch']",83827,52
1nWS89L7evreaF9wcCsIyi,Gostan,['deep tropical house'],22036,38
6q94KewnCnut4Ta36dCoaB,Jake Isaac,"['folk-pop', 'indie anthem-folk']",68586,46
2IjiuEObrCKyZvSb8xLxG9,filous,"['deep tropical house', 'tropical house']",116121,50
3kdU3J8t1HUPZqFyScP8SF,Alex Vargas,['danish pop'],55393,40
1iBlDun8km720fZgTpemNQ,Antoine Malye,[],3638,27
1MNMJJ5gOHtCoKFrNxWBFp,Kafka Tamura,['leipzig indie'],7652,19
1drZSKcRUX09dXTl3RpALw,Clément Bcx,['deep tropical house'],2842,34
3lQvg5w1PYUH7HzcbTBsLu,Stonefox,[],10764,44
17j0kFtqn9Fss3D916jSlp,Sébastien Léger,['organic house'],77245,41
5DSfdm9JanV5cqM2nzzJsN,Ferdinand Weber,['german house'],13356,30
61lyPtntblHJvA7FMMhi7E,Duke Dumont,"['edm', 'house', 'pop dance', 'progressive house', 'uk dance']",713220,65
6BNaPZdAIZAJnbgJRiZz2w,Kill Paris,"['chillstep', 'complextro', 'electro house', 'filthstep', 'future bass', 'melodic dubstep', 'vapor twitch']",58064,36
4B5rYujqJxWucM0JyYsaFn,On June,['deep tropical house'],3520,30
4YXycRbyyAE0wozTk7QMEq,Matoma,"['pop dance', 'tropical house']",713765,64
3TlZLU8gQBrjTGJlLLDruk,Eklo,['deep tropical house'],24507,37
4MismZLKqMb2Qb2HjK4sdE,Napkey,"['electro-pop francais', 'french indie pop', 'french indietronica', 'new french touch']",29796,38
6J0Y4CoGMKL5RyeozHnVKl,FDVM,['deep tropical house'],28123,41
4xbJS00sHh5wBd5nYgsk8z,Cape Cub,['north east england indie'],13461,27
6J2749jPHYhAZUq79rsNi0,Zwette,['german house'],20904,50
0e6qzpphJHtObTSwD75mi0,The Avener,"['deep euro house', 'new french touch']",311793,58
0u6GtibW46tFX7koQ6uNJZ,Topic,"['german dance', 'pop dance', 'pop edm', 'uk dance']",236422,72
0g8dyAYXMj72hIsb8ttK32,BCX,['deep tropical house'],7214,37
6cd3XfCAc3e596RQW8P94H,Rustage,['anime rap'],368947,59
22qLnGc8B1btqty6d0Qnlm,Lauren Aquilina,['neo-singer-songwriter'],132398,42
7MlotYZhHjOlXcvmwrITj8,Tep No,"['deep tropical house', 'indie poptimism', 'tropical house']",103126,51
7CvG0Ai6a66YcdF1nBX9yO,WDL,[],13278,33
14rP13jdQNgQvuPA2AkBgm,Glades,"['indie electropop', 'indie poptimism', 'metropopolis']",83231,43
7goPeDVc7xtbwlZOS13PXW,Bjonr,['deep tropical house'],3374,23
4Xo7QqlxfIUEPYCLaLj6Sm,Tom Redwood,[],4112,25
6M0cPjKNRCTRgH0A4HKoeK,Fullife,['deep tropical house'],2033,43
0dS5xeDefwoUNasLUHnCjR,Cappadonna,['east coast hip hop'],155324,52
4u5smJBskI6Adzv08PuiUP,Kiiara,"['alt z', 'electropop']",913413,58
4lCQbfMyFcy6vrBikyLIEa,Bergs,['deep tropical house'],3192,22
58WNaQYHzXvOY23UGICpOb,Maybon,[],4446,27
2bfUptR3IC4pF8YG1fN5Ss,Hyperion,[],130,4
3w6zswp5THsSKYLICUbDTZ,Gabrielle Aplin,"['acoustic pop', 'indie anthem-folk', 'neo-singer-songwriter', 'uk pop', 'viral pop']",670785,54
695W5F2Ih8dYahLdjVOIoH,Christopher Cross,"['mellow gold', 'soft rock', 'yacht rock']",991475,63
0vSNFAo2h20zd3HOBcM8BX,Kenn Colt,['belgian edm'],13478,35
3j1aNOy48yHgi0Vj9Vnkjv,SMOKN,[],140,14
04qaKnrL6BgL2Q9viRi1Lf,EA Sports Madden NFL,[],2531,26
6zPsF3A9PvZ4s0NG6z76up,RAISE A SUILEN,['anime'],116588,41
05o1zW8b6PV6rEquXr74sB,State of Sound,['swedish tropical house'],43822,36
5zSWGyWE5d0PYaYrtdVwOz,Y.V.E. 48,"['chill house', 'deep tropical house', 'tropical house']",78478,55
3N4kWQOLWQQATbTnjFyvEo,Ludomir,['deep tropical house'],4432,27
7C0ZlzfEYot9Iz0ENgFB8D,Boy Untitled,[],1248,8
0yD3sZT2QoFoJ1sRrda4QR,Valley Hush,['la indie'],1160,4
2hnzQ6eCFkxUIPsVcsdj8A,The Georgia Satellites,"['album rock', 'classic rock', 'country rock', 'hard rock', 'heartland rock', 'southern rock']",207487,46
5Uy8Skuxzxf38jMDTndKIU,Populous,"['indie electronica', 'italian electronica', 'latintronica', 'pop electronico', 'puglia indie']",47831,44
5Q81rlcTFh3k6DQJXPdsot,Mura Masa,"['channel islands indie', 'escape room', 'hyperpop', 'indie soul', 'vapor soul']",665085,60
7e3FtKBIPLrIVm8g1FJMVg,Sango,"['alternative r&b', 'indie soul']",196650,54
0AsThoR4KZSVktALiNcQwW,Chloe x Halle,['r&b'],2364078,54
3kH8l4J2soRFaf2fBhDypz,Lowen & Navarro,[],1844,16
76MojWoWNPzzKdrEspy5sl,NIMMO,"['uk alternative pop', 'uk pop']",13462,37
0MoaBi6dSquXp6rrlqlF8R,Buscabulla,"['latintronica', 'puerto rican indie']",92357,58
30DhU7BDmF4PH0JVhu8ZRg,Sabrina Claudio,['r&b'],1647523,60
2fo0F81pRzdXjmWP6MkQqB,Gilligan Moss,[],22666,43
6l7R1jntPahGxwJt7Tky8h,Obongjayar,['experimental r&b'],89743,62
0t3QQl52F463sxGXb1ckhB,Betty Who,"['australian dance', 'dance pop', 'electropop', 'metropopolis']",295849,49
6Sh3ahSTQD6LqMh1wMaSLY,Esbie Fonte,[],1944,22
6vqMDhoigg5btfdPsPTVFt,Cub Sport,"['australian indie', 'australian indie rock', 'brisbane indie']",137098,47
2RQXRUsr4IW1f3mKyKsy4B,Noah Kahan,['pov: indie'],2394136,87
45yEuthJ9yq1rNXAOpBnqM,Polo & Pan,"['dark disco', 'electro-pop francais', 'french indietronica']",754698,60
4kAyoGhVlC6PFg0FvMqmFB,Morgan St. Jean,"['la pop', 'singer-songwriter pop']",87113,50
1Fr6agZ6iSM5Ynn2k4C8sc,VÉRITÉ,"['alt z', 'brooklyn indie', 'dark pop', 'electropop', 'indie poptimism', 'metropopolis', 'nyc pop', 'vapor pop']",309269,45
1moxjboGR7GNWYIMWsRjgG,Florence + The Machine,"['baroque pop', 'electropop', 'modern rock', 'uk alternative pop']",6531164,76
422RLznpwUa5FsQgnTlgUH,Great Good Fine Ok,"['hopebeat', 'indie poptimism', 'metropopolis', 'neo-synthpop', 'nyc pop']",124301,46
4N874uPqBka1QiCvnCVOtr,Phoebe Ryan,"['alt z', 'indie poptimism']",358568,53
5PxCTrv3Y1xVACfngpt7D2,Lostboycrow,"['indie poptimism', 'indietronica']",148533,47
55SUpsj027epu8yi663EKZ,Luna Shadows,"['alt z', 'indie poptimism']",137207,36
3IaqL9bsZtYJkqNLiovVho,Handsome Ghost,"['hopebeat', 'indie poptimism', 'nyc pop']",73034,34
5WId4o5jdGVhptNU0uqKxu,St. Lucia,"['indietronica', 'metropopolis', 'neo-synthpop', 'nyc pop', 'shimmer pop']",240402,45
1nhSLEYdoBHG6cJ8NDwoF1,Fickle Friends,"['gauze pop', 'indie poptimism', 'metropopolis']",135814,37
4Cjsh7anKDaMnQ3YHB1Xwq,Panama Wedding,"['hopebeat', 'indie poptimism', 'indietronica', 'shimmer pop']",51132,29
7xEFii6utZmQ61kX59HmLH,FRENSHIP,"['electropop', 'indie poptimism', 'la pop']",191017,52
2JSBQeazRlk0kVp2gelwbZ,Paperwhite,"['indie poptimism', 'metropopolis', 'nyc pop']",38646,28
2Nvaq4y2ygxIqfwXyz0HeH,VHS Collection,"['hopebeat', 'indie poptimism', 'nyc pop']",67307,38
4AGwPDdh1y8hochNzHy5HC,RAC,"['indietronica', 'metropopolis', 'nu disco', 'shimmer pop']",165370,55
5r5Va4lVQ1zjEfbJSrmCsS,BROODS,"['auckland indie', 'etherpop', 'indietronica', 'metropopolis', 'nz pop']",485888,51
2CJw5Z0VmlBMrS1J1dtG9Z,Scavenger Hunt,"['indie poptimism', 'nightrun']",31129,34
2MuFzH1J5I6gGFYo2qhZmX,Ryn Weaver,"['electropop', 'indie poptimism']",225622,48
0hK26QoGcuKV3lH0x9MvUU,The Colourist,"['indie poptimism', 'metropopolis', 'shimmer pop']",49825,38
4iiQabGKtS2RtTKpVkrVTw,Smallpools,"['hopebeat', 'indie poptimism', 'la indie', 'la pop', 'metropopolis', 'modern alternative rock', 'modern rock']",244602,50
5VsOThWOagH8C8gCvIy13k,Penguin Prison,"['alternative dance', 'electrofox', 'funktronica', 'indie poptimism', 'indietronica', 'nu disco', 'shimmer pop']",69511,40
6wKxOKEA3K6R2UZ3COLXEY,Elohim,"['electropop', 'indie poptimism', 'la pop']",186194,48
3qDMrpZHtZEtVl5i1l7hP3,Nightly,['hopebeat'],169592,49
4fMhmL6pvw61o0C1z8Bdib,Ralph Stanley,"['banjo', 'bluegrass', 'bluegrass gospel']",65185,40
2zmrsXMHxagFz6vI2cD7r6,Ella Vos,"['alt z', 'electropop', 'indie electropop', 'indie poptimism', 'la pop']",204273,43
2OK16hAFRHoJiFZKeZe8A8,courtship.,"['hopebeat', 'indie poptimism', 'la pop']",64603,34
4uethVhVpoyO3OhT40JH1o,machineheart,['indie poptimism'],90316,36
6AGUQK1EWK6nvN4pLIDQDQ,The Mowgli's,"['hopebeat', 'indie poptimism', 'modern alternative rock', 'modern rock', 'stomp and holler']",272900,50
2x7EATekOPhFGRx3syMGEC,The Knocks,"['alternative dance', 'indie poptimism', 'nu disco']",226703,59
34jw2BbxjoYalTp8cJFCPv,Heart,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'heartland rock', 'mellow gold', 'new wave pop', 'rock', 'singer-songwriter', 'soft rock']",2484648,67
5acfZKELBZRBvyhrC0kzG1,Parade of Lights,"['hopebeat', 'indie poptimism', 'metropopolis', 'shimmer pop']",33040,34
4eZebkMFU3xelF8mbZYXyl,Goldroom,"['indietronica', 'nu disco']",110673,40
1JhiIIXT9DWqEU3BYFZwGA,MOTHICA,"['alt z', 'vapor soul']",283499,53
7r2uG6BlFXKcwmh9ItqlII,Wrabel,"['alt z', 'indie poptimism']",261829,58
6Xa4nbrSTfbioA4lLShbjh,Grizfolk,"['hopebeat', 'indie poptimism', 'modern alternative rock', 'modern rock', 'swedish alternative rock']",150680,46
4pz4uzOMpJQyV8UTsDy4H8,ASTRO,"['k-pop', 'k-pop boy group']",2010116,56
3nUbzTTtP2w4HqvT5y5vkV,The Griswolds,"['hopebeat', 'indie poptimism', 'shimmer pop']",96701,41
25Hn9RbmxiuK1B81sPs29y,Charlee Remitz,[],2973,7
5ApQnMT6oR8eLguf24xb9S,Foreign Air,"['charlotte nc indie', 'indie poptimism', 'modern alternative rock']",126815,51
5JZ7uSAWAzTHHVBICdtAc6,Chelsea Lankes,"['indie poptimism', 'la pop']",14271,22
1mSJCvDX0W7Dn7S9C6vmvI,Anna of the North,['vapor pop'],213968,56
0PGB0xsAyDqHHlvNQcgq5S,POWERS,"['indie poptimism', 'la pop']",51073,43
2weMnYqCmtNUrSLAJq5dD8,Savoir Adore,"['brooklyn indie', 'metropopolis', 'shimmer pop']",38548,40
100sLnojEpcadRx4edEBA6,Zella Day,"['alt z', 'electropop', 'gauze pop', 'indie poptimism']",436800,54
5pdyjBIaY5o1yOyexGIUc6,Lights,"['canadian folk', 'canadian pop', 'electropop']",295202,54
7xSEWLsywYbocdtt3xsQsU,Vinyl Theatre,"['hopebeat', 'indie poptimism', 'modern alternative rock', 'modern rock']",133296,37
1jNnM5dm7dzt16IocWCvJc,CRUISR,"['hopebeat', 'indie poptimism', 'indie rockism', 'philly indie']",97811,35
0YhUSm86okLWldQVwJkLlP,Bad Suns,"['la indie', 'modern alternative rock', 'modern rock', 'pov: indie']",479872,55
6ZUjdwG0NvY6MT7vvmluhV,Young Rising Sons,"['folk-pop', 'hopebeat']",112508,44
2j551jqYq2HQH3R63vtSQi,So Below,"['indie electropop', 'nz pop', 'vapor soul']",41798,39
0bq4n0hc3bUfuqIFU79sBC,Lucy Neville,[],4264,24
6VXZCpbkwm0W0aPjQR1t4K,Youngblood Hawke,"['la indie', 'shimmer pop']",134201,41
6mE4w8P7BX8CrhM1QmpYaC,Myzica,['metropopolis'],5006,32
4itksv8jgpEcvRvZ7lDalQ,HOLYCHILD,"['indie poptimism', 'la indie']",51772,36
1XyjBsbZBunXsYDTkaYtk9,Knox Hamilton,"['arkansas indie', 'hopebeat', 'indie poptimism', 'little rock indie']",36943,40
2JEPEniK4PhJZeKKN3Vrmg,Boh Doran,['indie poptimism'],5327,24
7hu7hjmIPOtU1S3D8zfBlw,Good Scott,"['hopebeat', 'indie poptimism']",20748,27
67Dg546QfThu4PuanvFD8y,Night Riots,"['hopebeat', 'indie poptimism', 'modern alternative rock', 'modern rock']",114307,37
3mPc8WGusz2XF3Tvs3AKCR,Carlie Hanson,['alt z'],471254,49
6JINIoM2HUR5ZNTJwoR9eC,EZI,"['alt z', 'nyc pop']",172349,42
6lcBiGiT3dlyDMjBBtfyfS,Vacation Manor,['hopebeat'],99335,47
3VjZEaHXvNbCmV5jc0VfZR,Grace Mitchell,['indie poptimism'],86393,34
716ZwtZBmwROBXcFmCzfdM,Andrew McMahon in the Wilderness,"['hopebeat', 'indie poptimism', 'piano rock']",192029,46
68WwJXWrpo1yVOOIZjLSeT,Evalyn,"['alt z', 'indie electropop']",96883,45
0fiWOxhsBsQQvFDtxUQWo0,Brett Young,"['contemporary country', 'country', 'country road', 'modern country rock']",1071271,65
6tVdbeBMatYt5AZcmj8DnN,The Runaway Club,['hopebeat'],7928,27
2zKbqRqx22axcZA2mUw71Y,Hotel Apache,['hopebeat'],24779,39
1Xqfa9sfJ094hHdEVS1C6t,Hunter Hunted,"['hopebeat', 'la indie']",31821,23
1n5JefcusF9c1qITJSp6Ms,Patternist,['hopebeat'],10693,23
245PKF3hKjtxJKIG153kF0,Kailee Morgue,"['alt z', 'dark pop']",401473,51
5ZXgC469zuWKwOdgFpSvrq,EZA,[],10,0
2SlMPjZm02pC12ODpApdhB,Young Summer,"['dc indie', 'etherpop', 'vapor pop']",32030,36
7r8xR0LmnaAM623MmRDn1V,Max Frost,['austindie'],118043,47
5nfow6tv4Dtm6K4WHzczBI,Catey Shaw,['indie poptimism'],21384,32
7sgWBYtJpblXpJl2lU5WVs,Electric Guest,"['indietronica', 'la indie']",348007,54
0Vw76uk7P8yVtTClWyOhac,HONNE,['uk pop'],1523779,60
5cIc3SBFuBLVxJz58W2tU9,Oh Wonder,"['electropop', 'indie poptimism', 'pov: indie']",1058661,65
3XHO7cRUPCLOr6jwp8vsx5,alt-J,"['indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'rock']",3221644,70
54QMjE4toDfiCryzYWCpXX,Metronomy,"['alternative dance', 'electronica', 'french indie pop', 'indietronica', 'neo-synthpop', 'new rave', 'socal pop punk']",1018084,62
35RvGPQ1OxbEZknWyiaAcs,Two Another,['indie soul'],100128,53
6FQqZYVfTNQ1pCqfkwVFEa,Foals,"['alternative dance', 'garage rock', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'neo-synthpop', 'oxford indie', 'shimmer pop']",1385855,61
7zrkALJ9ayRjzysp4QYoEg,Maribou State,"['electronica', 'future garage', 'indie soul']",368649,63
1uiEZYehlNivdK3iQyAbye,Tom Misch,"['indie soul', 'jazz pop']",1213924,64
1GLtl8uqKmnyCWxHmw9tL4,The Kooks,"['brighton indie', 'garage rock', 'modern rock', 'rock']",2497413,67
49WbztFLx9iDTh8LHEIF84,Flitz&Suppe,"['chillhop', 'jazz boom bap', 'lo-fi beats']",24844,44
65ZGdYSRT3Rmv6P7DN4XCC,Pandrezz,"['lo-fi beats', 'lo-fi study']",44633,51
536BYVgOnRky0xjsPT96zl,Two Door Cinema Club,"['indie rock', 'indietronica', 'irish rock', 'modern alternative rock', 'modern rock', 'northern irish indie']",2352628,69
3oKRxpszQKUjjaHz388fVA,Parcels,"['aussietronica', 'indie soul']",784244,64
6iyIbAydXPDNz1yYFl7A9h,Brian Bromberg,['electric bass'],31736,32
7jzNtnTGzuVQ8yVDTfHa4G,Omaure,"['chillhop', 'lo-fi beats']",7010,31
4qOzMSukiZoiSjPQw8Zs7s,Mansionair,"['aussietronica', 'indietronica']",172631,52
5f84MJAiHgRVmGpDOQI1fU,SUN SILVA,[],2137,18
7185Q95lPFld0aoPqO6e0U,Blue Wednesday,['chillhop'],39221,54
0ukgrNYk51TkMQr0f2Br4Q,Maverick Sabre,['irish hip hop'],267707,61
1jYPZvaIkl6LoRFFcXeJa2,Perquisite,[],4941,35
2ev6Cd0yJVCcpf2zezEQ8Z,Anomalie,['jazztronica'],138378,45
6mEQK9m2krja6X1cfsAjfl,Ado,"['j-pop', 'japanese teen pop']",4040447,75
2TSuAchdgVzsAa9wDK1IeT,Julian Lage,"['contemporary jazz', 'jazz guitar']",113657,47
5gRGeLfkGBsUOv9aJieEey,MOSSS,['chill pop'],22196,36
4tRZRfhgfLEIUI9mw9Njy2,Sunni Colón,"['alternative r&b', 'indie soul']",88146,42
4oDjh8wNW5vDHyFRrDYC4k,Loyle Carner,"['indie soul', 'london rap']",694473,63
0NrVrf231eji48nhNUJTXe,Laura Misch,"['indie soul', 'neo r&b']",54710,40
7MxRSOIsrKKrMc7pAzKlqs,Tora Tora,"['glam metal', 'sleaze rock']",42848,27
05YVYeV4HxYp5rrWalvuE1,"Grover Washington, Jr.",['soul jazz'],344788,62
0bfrSmQCGtBLJMYUNCODry,Eli Way,[],5245,22
23cC3RI0hgD5sWmXKPAJuG,Matt Quentin,[],25284,41
6xt9sJmmyYwWkJv8A6ssiU,Cory Wong,['instrumental funk'],236649,54
2FwDTncULUnmANIh7qKa5z,FKJ,"['filter house', 'indie soul']",1472983,67
6USv9qhCn6zfxlBQIYJ9qs,Dominic Fike,"['alternative pop rock', 'pov: indie']",1569577,76
